,URL,Phishing,Protocol Risk,SubDomain Count,TLD Length,URL Length,?,-,%,=,@,!,^,&,#,Digit Count,Content Length,Redirects,Frames,IFrames,Tags
126,https://attcom-105463.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
127,https://attcom-105761.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,35490,0,0,0,55
128,https://attcom-106014.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
129,https://attcom-106014.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
130,https://attcom-106567.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
131,https://attcom-106572.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,35081,0,0,0,55
132,https://attcom-106866.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
133,https://attcom-106866.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
134,https://attcom-106889.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
135,https://attcom-107137.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
136,https://attcom-107180.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
137,https://attcom-107180.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
138,https://attcom-107205.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
139,https://attcom-107237.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,35074,0,0,0,55
140,https://attcom-107349.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,1568,1,0,0,10
141,https://attcom-107687.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
142,https://attcom-107711.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
143,https://attcom-107762.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
144,https://attcom-107803.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
145,https://attcom-107867.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
146,https://attcom-107867.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
147,https://attcom-107871.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
148,https://attcom-107871.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
149,https://attcom-108046.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
150,https://attcom-108046.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
151,https://attcom-108080.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
152,https://attcom-108123.square.site,1,1,3,4,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
153,https://attcom-108123.weeblysite.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,6,1568,1,0,0,10
